status_type,type,link,object_id,parent_id,picture,source,Coding:Level1,Coding:Level2,num_likes,num_comments,num_shares,message
shared_story,photo,True,False,False,True,False,Community,Community: Response,7.0,2.0,,"Multicultural day! \n""The man is the most senseless kind it worships a god and killing an invisible visible nature! without knowing that such killing is that this invisible god revered!"" \n\nIf a better translation is available please feel free!"
shared_story,link,True,False,False,True,False,Community,Community: Response,7.0,3.0,5.0,"We have always tried to be exemplary members of the community and as such we have been involved in many emergency situations throughout the years! \nWe have managed to obtain a Backboard, Epi-Pens, Oxygen Kit, First Aid Kit and most importantly our Automatic External Defibrilator.  \nAs you can imagine the maintenance on these items is expensive. If you are wondering how you can help us out, wondering what we unfortunately use at least once a month and cannot be reused. It would be the  replacement pads for our AED. We need donations of both Adult and Child pads as we used our last set of pads this morning.  Please if you are planning your trip and are wondering how you can make a difference please remember this!  The life they save may be yours! \n\nhttp://www.heartsmart.com/Philips-heartstart-hs1-adult-pad-m5071a-p/m5071a.htm"
added_photos,photo,True,False,False,True,False,Information,Information,60.0,14.0,49.0,Here is one of the materials that every member of the Bay Islands Responsible Seafood Guide has in their restaurant.
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Lo siento Biel, pero est\xe1 un poco complicado enviarte uno a Mallorca :S"
mobile_status_update,status,False,False,False,False,False,Community,Community: Response,1.0,8.0,,"After the incident that took place in half moon bay this afternoon, we are looking for the set of dive gear that hopefully was recovered either inside or just outside the lagoon. If you, or someone you know found it, please contact us."
,,False,True,False,False,False,Community,Community: Response,0.0,0.0,,Please email entries to info@roatanmarinepark.net. The rules are at the top of the album.
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,,,,photo entries for the 2011 calendar
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,37.0,2.0,2.0,"We would like to thank our most recent individual Gold Members, Lynn McRoy and Clinton Clapp. They named their new dive site Lynn's Arena which is located about 1/2 a mile west of Mora channel, opposite Lawson Rock. The mooring is in 40ft close to the shallows which is full of swim throughs, with the deep wall not too far of a swim away"
,,False,True,False,False,False,Community,Community: Reply,4.0,0.0,,"Thanks Suzy Espinosa... We have them in Purple, Blue and Khaki (Beige) all available in our Eco Store in West End!!"
mobile_status_update,status,False,False,False,False,False,Action,Action: Promo,,,,wants to remind people to send their photos in for the competition as the closing date is soon. are your pictures good enough to be in a calendar??????
,,False,True,False,False,False,Information,Information,0.0,0.0,,"Both types of fishing practices deserve to be properly enforced, the RMP is only one small organization that depends on everyone that lives in the National Marine Park of the Bay Islands to protect what is ours! The real question is do we want Roatan to be sustainable? and the answer is YES!"
,,False,True,False,False,False,Community,Community: Reply,2.0,0.0,,"Andy Cunningham as we mentioned via email, please feel free to use our photos as long as credit is given. We did not rescue them but were involved in searching and logistics."
shared_story,link,True,False,False,True,False,Community,Community: Response,8.0,5.0,,http://deepseanews.com/2011/01/whats-eating-you/\n
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,5.0,1.0,4.0,"We would like to thank our other latest Individual Gold Members Bo Thordarson and Hans Strandgaard who purchased a new site ""Grand Marie's Sea Garden"". The mooring is located just to the left of a small channel in front of Crawfish Rock, a mile west of the golf course."
,,False,True,False,False,False,Information,Information,1.0,0.0,,Final count on LIKES= 149
shared_story,link,True,False,False,True,False,Action,Action: Sell,1.0,,,"The raffle prizes are in, check http://www.roatanmarinepark.com/prizes.htm for a full list of prizes you could win in the raffle, tickets only $1 or 12 for $10, also checl http://www.roatanmarinepark.com/auction-items.htm for prizes you can bid for in our auction"
added_photos,photo,True,False,False,True,False,Information,Information,32.0,3.0,2.0,"The remains of a 600ft roll of rope which was opened yesterday. New lines at the Odyssey, deep Bear's Den, the Wife, and more."
shared_story,link,True,False,False,False,False,Information,Information,6.0,2.0,,"If you ever do catch a reasonably sized lionfish, here are some recipes you could use once you have logged the capture on our website\nhttp://www.lionfishhunter.com/Lionfish%20Recipes.html"
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,,,2.0,With representatives on island there was a meeting open to all members of the www.gobluecentralamerica.org site! It was a good time with good food and good people!
shared_story,video,True,False,False,True,True,Community,Community: Response,35.0,5.0,,This is an example video of what happened in Mexico and they are suffering the consequences now but this problem is also going here and we are an Island so the effects are faster and stronger so lets keep all this in mind and let all be part of the solution.
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,81.0,,30.0,Scuba Diving Magazine voted us #1 in Best Marine Environment!! \nThank you to everyone that keeps their eyes and ears open on the reef that help us protect our future!! :)
shared_story,link,True,False,False,True,False,Information,Information,10.0,4.0,,Here is the weather forecast for Roatan for the next couple days!  For those of you freezing please remember that it is all relative... we are cold too!! It's a wet cold! \nhttp://www.windfinder.com/forecast/isla_de_roatan
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,105.0,3.0,3.0,Staff and volunteer trip to Cordelia! Thanks Girls for a great time!
mobile_status_update,status,False,False,False,False,False,Community,Community: Response,2.0,,,: Welcome to our new page!  Please become a fan.
shared_story,photo,True,False,False,True,False,Community,Community: Thanks,34.0,1.0,,Danny Hydes has been working with SOL and Nidia P. Webster making the back to school transition easier for the kids of Sandy Bay! #popinaction #localsthatcare\nGreat job! Keep up the good work!
,,False,False,False,False,False,Community,Community: Reply,0.0,0.0,,"VAlerie Nelson I cant send you a message :( we are planning to do another cleanup on Friday 8-10! Hope that is enough time for you, we would love the extra support!"
,,False,True,False,False,False,Action,Action: Promo,0.0,0.0,,"Once all the entries are in, closing is midnight on Monday 15th of July, we will create the best find album where the winners will be decided by you. The photos with the most likes by July 31st will win. Good luck and please send you entries in if you haven't yet"
,,False,True,False,False,False,Community,Community: Thanks,1.0,0.0,,Settled! This is the photo of the week! Thank You to Derek Laun for this great photo!!
added_video,video,True,False,False,True,True,Information,Information,20.0,3.0,1.0,This video will be used as an educational tool to teach people on the island that lionfish can be safely cleaned and cooked and are a good alternative to eating other reef fish
,,False,True,False,False,False,Information,Information,0.0,0.0,,Chromodoris kempfi (Purple Crowned Sea Goddess)
,,False,True,False,False,False,Information,Information,0.0,0.0,,He's just too cheap to buy a Sling.
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,184.0,16.0,9.0,Thank you to everyone that came out to protect your island!
,,False,True,False,False,False,Community,Community: Response,0.0,0.0,,Can you see his mouth on the right side?
added_photos,photo,True,False,False,True,False,Information,Information,23.0,6.0,1.0,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and September 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
